City,Latitude,Longitude
Milano,45.59015,9.128859
Siena,43.110543,11.09987
Arezzo,43.181662,11.593468
Varese,45.662738,9.019947
Venezia,45.35644,12.29541
Modena,44.74622,11.0721
Udine,46.175787,13.090684
Bari,41.343725,16.885745
Taranto,40.694549,17.439357
Savona,44.25531,8.475193
Firenze,43.996391,10.971779
Lecce,40.525209,18.058872
Trento,45.83255,11.063012
Pisa,44.010939,10.485197
Palermo,38.073956,13.31
Trieste,45.408136,13.491525
Campobasso,41.385085,14.68913
Verona,45.551559,11.186323
Venezia,45.550592,12.283794
Brindisi,40.711101,18.151999
Catanzaro,38.824578,16.497681
Varese,45.586074,9.015854
Torino,44.864471,7.679547
Terni,42.765193,12.758986
Cagliari,39.16739,8.834871
Torino,45.041644,7.553783
Vicenza,45.502133,11.388609
Cremona,45.006957,10.226794
Bari,40.991631,16.834865
Trapani,38.281642,12.440798
Brindisi,40.840553,17.79617
Milano,45.650188,9.456217
Pordenone,45.863905,12.94889
Siena,43.44636,11.580485
Perugia,43.191833,12.450872
Trento,45.779412,11.092166
Varese,45.585173,9.007014
Catanzaro,39.139009,16.835503
Imperia,44.178184,8.280922
Potenza,40.733047,15.83608
Padova,45.447688,11.59807
Brindisi,40.744086,17.806886
Trieste,45.743886,13.978083
Parma,45.010921,10.106045
Napoli,40.8979,13.98863
Vicenza,45.279236,11.671503
Venezia,45.532072,12.448791
Arezzo,43.49941,12.013097
Pavia,45.152214,9.05943
Vicenza,45.671671,11.549413
Trieste,45.652316,13.673784
Modena,44.733954,10.750464
Lecce,40.298163,18.072547
Napoli,41.116002,14.265156
Cremona,44.999032,9.825033
Taranto,40.685665,17.168373
Trieste,45.632529,13.770348
Novara,45.557512,8.687734
Trapani,37.855149,12.664716
Reggio Calabria,38.217464,15.415876
Catania,37.590664,15.270291
Messina,38.086936,15.37418
Arezzo,43.703952,11.721886
La Spezia,44.010634,9.695296
Messina,37.962203,15.695209
Pisa,43.515699,10.550393
Varese,45.613865,8.738625
Bari,40.954322,17.01208
Cagliari,39.488625,8.821743
Reggio Calabria,38.221172,15.898255
Siena,43.415697,11.258255
Mantova,45.347573,10.946438
Genoa,44.263726,8.990683
Pisa,43.513267,10.387361
Terni,42.522993,12424
Verona,45.547424,11.091332
Udine,45.775482,13.1818
Ravenna,44.619486,12.491311
Potenza,40.761268,15.525619
Imperia,43.698314,8.226913
Foggia,41.722793,15.597362
La Spezia,43.958682,10.078709
Mantova,45.136407,10.773718
Pisa,43.587853,10.256354
Parma,44.871337,10.439548
Perugia,43.117231,12.538353
Ancona,43.395372,13.345078
Savona,44.400224,8.77747
Udine,45.785006,13.134713
Napoli,40.596728,14.199003
Parma,44.560492,10.18326
Pavia,45.352335,9.160327
Lucca,43.621343,10.477914
Catanzaro,38.716065,16.421064
Venezia,45.280235,12.338187
Messina,38.373917,15.412875
Campobasso,41.562752,14.433222
Parma,45.026124,10.169426
Potenza,40.737741,15.620894
Napoli,40.907033,14.553792
Potenza,40.450573,16.062047
Lecce,40.289546,18.069456
Campobasso,41.308079,14.915362
Lucca,43.984193,10.304634
Varese,45.894526,8.619589
Pordenone,45.991401,12.697175
Campobasso,41.349943,14.665605
Venezia,45.689623,12.089012
Torino,44.771903,7.733964
Padova,45.28302,11.846017
Lucca,43.809433,10.283555
Varese,45.68864,9.020008
Vicenza,45.708178,11.712189
Varese,45.627429,8.707534
Savona,44.262191,8.638021
Milano,45.254766,9.33435
Terni,42.407569,12.438884
Mantova,45.394651,10.83026
Genoa,44.291619,9.221898
Trento,46.187627,11.115334
Cremona,45.289094,9.98345
Palermo,38.062843,13.656296
Trieste,45.900195,13.564737
Lucca,43.560741,10.495609
Bari,41.143874,16.888627
Messina,38.245516,15.625066
Venezia,45.357823,12.543605
Parma,44.735486,10.416585
Reggio Calabria,38.054167,15.870024
Vicenza,45.670246,11.287139
Treviso,45.848915,12.485743
Reggio Calabria,38.091181,15.713933
Bolzano,46.484075,11.223067
Cagliari,39.045166,9.274849
Cagliari,38.939535,9.284279
Venezia,45.420348,12.601764
Potenza,40.360372,15.851991
Genoa,44.624861,8.790418
Verona,45.235985,11.211126
Trento,46.185757,11.027887
Modena,44.605088,10.857935
Venezia,45.364579,12.070526
Firenze,43.661787,11.251426
Trento,46.283821,11.400107
La Spezia,44.143363,9.852151
Lucca,43.764025,10.280374
Reggio Calabria,37.823536,15.692135
Verona,45.332733,11.215374
Foggia,41.698769,15.249102
Savona,44.459142,8.580066
Cagliari,39.002293,9.092228
Savona,44.236615,8.601176
Perugia,43.19401,12.258144
Padova,45.358058,11.610791
Torino,44.926372,7.885591
Venezia,45.156286,12.214257
Arezzo,43.379895,11.618261
Bologna,44.691772,11.351885
Modena,44.641976,10.787388
Catanzaro,39.082373,16.375972
Cremona,45.083134,9.783111
Novara,45.391065,8.572976
Perugia,43.002743,12.588658
Torino,44.794376,7.881018
Cagliari,39.460092,9.065299
Novara,45.425089,8.686317
Foggia,41.596564,15.305062
Parma,44.848938,10.491756
Cremona,44.937541,9.98266
Foggia,41.46071,15.630151
Novara,45.309938,8.495426
Lecce,40.561461,18.258174
Palermo,38.389907,13.296132
Potenza,40.684976,15.947523
Trieste,45.714044,13.708598
Brindisi,40.644365,17.758553
Padova,45.486943,12.020269
Padova,45.300954,11.974463
Modena,44.404465,10.745243
Terni,42.75745,12.345866
La Spezia,44.361111,9.675592
Cagliari,39.276655,9.054994
Trento,46.338262,11.327274
Perugia,42.849316,12.179637
Parma,44.883433,10.122617
Cremona,45.430004,10.129686
Savona,44.224339,8.687013
Milano,45.267589,9.24635
Venezia,45.294856,12.021198
Imperia,43.675875,8.058186
Udine,45.799846,13.394901
Mantova,45.058094,11.043157
Trieste,45.874647,13.837658
Pordenone,46.019337,12.534613
Perugia,42.894619,12.370187
Campobasso,41.590044,14.858659
Torino,45.331407,7.902783
Taranto,40.31568,17.20084
Taranto,40.637649,17.348136
Terni,42.589622,12.850702
Trieste,45.468893,13.65915
Catania,37.754774,15.321478
Lucca,44.086527,10.556282
Bari,41.221471,17.013544
Taranto,40.430665,17.004718
Varese,45.622034,9.014101
Trapani,38.112871,12.41364
Imperia,44.178748,8.311629
Udine,45.916779,13.18767
Verona,45.180862,10.706436
Trento,45.826061,11.349516
Pordenone,45.854931,12.510966
Varese,45.823206,8.730808
Modena,44.561109,10.70011
Foggia,41.281541,15.30385
Pordenone,46.050698,12.718651
Cremona,45.171452,9.833556
Ravenna,44.398887,12.085701
Ancona,43.850563,13.570815
Torino,44.790726,7.584369
Varese,45.857719,8.604318
Udine,46.344562,12.99788
Messina,37.909504,15.473445
Brindisi,40.915566,17.929417
Ancona,43.487084,13.597881
Catania,37.794953,14.95967
Foggia,41.360065,15.689785
Novara,45.292898,8.795701
Pavia,45.214537,9.140844
Novara,45.282156,8.920106
Foggia,41.635951,15.364653
Genoa,44.671978,8.76093
Pordenone,45.858962,12.65179
Pavia,45.212052,8.989253
Venezia,45.601227,12.493751
Trento,46.294245,11.002228
Perugia,43.229841,12.597331
Palermo,38.151081,13.10678
Pisa,43.881045,10.61776
Genoa,44.57338,9.038717
Udine,45.861878,13.086118
Napoli,40.793233,14.003592
Torino,44.940299,7.69701
Bologna,44.606554,11.608122
Varese,46.019998,8.529861
Reggio Calabria,38.038994,15.887654
Ravenna,44.40543,12.219631
Parma,44.9946,10.03929
Terni,42.800018,12.369048
Cagliari,39.39044,9.371664
Padova,45.276129,11.674032
Padova,45.237011,12.085187
Torino,44.784337,7.857738
Terni,42.3602,12.75711
Potenza,40.359273,16.041329
Siena,43.061668,11.133228
Pavia,45.120794,9.130129
Bologna,44.485454,11.44472
Savona,44.39217,8.436572
Novara,45.259147,8.867733
Ravenna,44.66047,11.972691
La Spezia,44.251629,10.123504
Torino,44.874787,7.571025
Palermo,38.187276,13.619175
Udine,46.166643,13.203737
Genoa,44.599483,9.19897
Parma,44.818341,10.420104
Genoa,44.630142,9.245593
Imperia,43.956485,7.803443
Cagliari,38.923877,8.917795
Bolzano,46.660044,11.234368
Taranto,40.294238,16.975636
Mantova,44.902042,10.614546
Trapani,37.722221,12.407445
Lucca,43.795063,10.395738
Catanzaro,39.10747,16.866375
Milano,45.375236,9.095015
Trapani,38.233521,12.760232
Palermo,38.393797,13.283043
Catanzaro,38.96801,16.884281
Modena,44.392341,11.057263
Cremona,45.293771,10.269785
Bolzano,46.579021,11.362161
Bologna,44.76303,11.0815
Firenze,43.752294,11.421065
Bari,41.195836,16.96072
Bologna,44.782622,11.138067
Brindisi,40.608159,18.145141
Torino,45.354608,7.751392
Lecce,40.606679,18.040522
Foggia,41.200379,15.838381
Savona,44.335581,8.390935
Cremona,45.159999,9.950833
Lucca,43.843697,10.418818
Firenze,44.008765,11.044179
Genoa,44.624709,9.210456
Modena,44.667793,10.62543
Napoli,41.015601,14.084633
Venezia,45.394249,12.176503
Reggio Calabria,37.87859,15.786802
Terni,42.826723,12.816527
Modena,44.822047,10.810657
Torino,44.842639,7.681219
Vicenza,45.773676,11.792871
Torino,45.25679,7.458423
Verona,45.289643,11.206194
Ancona,43.783568,13.698292
Pordenone,45.877445,12.484127
Vicenza,45.416139,11.533515
Trieste,45.561749,13.500947
Varese,45.95182,8.738004
Perugia,43.075327,12.543829
Udine,46.176078,13.37616
Cremona,45.156401,9.914555
Firenze,43.835304,11.512188
Venezia,45.702862,12.148095
Genoa,44.575766,8.958502
Taranto,40.338354,17.223605
Bolzano,46.728332,11.155293
Brindisi,40.913435,18.1071
Venezia,45.209458,12.359024
Siena,43.583647,11.453031
Firenze,43.479394,11.251559
Brindisi,40.362392,18.176426
Palermo,38.18145,13.454833
Genoa,44.461496,8.932282
Venezia,45.158469,12.031462
Cremona,45.074295,10.140734
Brindisi,40.469949,17.930271
Trieste,45.682022,13.966854
Brindisi,40.45421,17.896819
Taranto,40.357349,17.532403
Reggio Calabria,37.819996,15.828364
Bari,40.988617,16.644595
Brindisi,40.441554,18.012755
Cremona,45.206061,10.0175
Bologna,44.773853,11.078548
Trento,46.210516,11.38992
Trento,46.091994,10.977383
La Spezia,44.239434,9.536876
La Spezia,44.182598,9.874963
Reggio Calabria,37.906174,15.872832
Catania,37.234519,15.142093
Ancona,43.39178,13.5417
Savona,44.162678,8.496849
Taranto,40.713534,17.172526
La Spezia,44.118879,9.550303
Imperia,43.954354,8.024595
Parma,44.579801,10.444156
Trento,45.929094,11.256725
Potenza,40.762322,15.664127
Lucca,44.034622,10.687877
Torino,45.138675,7.768029
Cagliari,39.499937,9.41049
Savona,44.598058,8.438046
Campobasso,41.847184,14.414998
Cremona,44.960139,9.884119
Taranto,40.733329,17.525142
Bolzano,46.705153,11.466308
Ravenna,44.673904,12.129457
Pavia,45.01741,9.189905
Bari,40.857312,16.753291
Pordenone,45.820642,12.880223
Cagliari,38.983033,8.966627
Treviso,45.90463,12.258698
Parma,44.930312,10.366514
Lucca,43.69224,10.233261
Venezia,45.463386,12.186059
Bari,41.140827,16.959311
Foggia,41.169778,15.522556
Ravenna,44.513598,12.490529
Varese,45.850519,8.991967
Trieste,45.61861,13.595456
Taranto,40.300108,17.323614
Trapani,38.062022,12.246469
Venezia,45.318324,12.229959
Verona,45.207582,10.785546
Bolzano,46.574058,11.415477
Trento,46.317784,10.999399
Varese,45.797437,8.908517
Bologna,44.494767,11.637552
Bologna,44.784735,11.215368
Savona,44.491807,8.484939
Catania,37.655384,15.016789
Trento,46.061135,11.046305
Venezia,45.400157,12.426205
La Spezia,44.268552,9.829872
Treviso,45.665926,12.126204
Brindisi,40.478885,18.2085
Modena,44.660972,10.777031
Cagliari,39.435801,9.323214
La Spezia,43.918421,9.936428
Lucca,43.913517,10.342793
Udine,46.07207,12.968197
Imperia,43.679834,8.003377
Lucca,43.574368,10.48581
Palermo,38.035067,13.569117
Parma,44.800627,10.405586
La Spezia,44.30153,10.099059
Pisa,43.547157,10.170061
Bologna,44.363531,11.245195
Catanzaro,38.843288,16.437682
Venezia,45.681519,12.246187
Verona,45.466638,11.214933
Torino,45.120484,7.500719
Ravenna,44.706228,12.0783
Novara,45.550589,8.528059
Mantova,45.245139,10.808739
Messina,37.914339,15.632096
Torino,44.881516,7.932073
Campobasso,41.534832,14.753436
Lecce,40.125759,17.904544
Genoa,44.257889,8.660134
Trento,46.165496,11.353078
Bologna,44.794343,11.193409
Vicenza,45.80766,11.826207
Campobasso,41.428693,14.453154
Mantova,45.406977,10.643606
Savona,44.375328,8.689883
Pavia,44.99166,9.357813
Arezzo,43.290643,11.797605
Verona,45.19261,11.172597
Treviso,45.72163,12.533578
Messina,38.070207,15.79132
Brindisi,40.456629,17.847308
Pordenone,46.144689,12.627569
Genoa,44.461633,8.709418
Lucca,43.634733,10.703912
Trento,46.092704,11.149442
Cagliari,39.010214,8.919551
Catania,37.698148,15.063788
Catania,37.701176,15.161687
Genoa,44.684655,8.911904
Foggia,41.487887,15.351658
Pordenone,45.794191,12.767177
Bari,40.977044,16.879076
Bari,41.396756,16897
Milano,45.515204,9.195777
Reggio Calabria,37.858103,15.678065
Padova,45.603862,11.800541
Foggia,41.627333,15.379407
Lecce,40.601203,18.201159
Milano,45.493195,9.189127
Varese,46.097348,8.952676
Varese,45.958019,8.952494
Treviso,45.646381,12.40848
Mantova,44.938524,10.962887
Palermo,37.998357,13.514267
Pavia,44.995847,8.889576
Cremona,45.357099,9.764242
Messina,38.242086,15.601254
Novara,45.154117,8.818853
Messina,37.995602,15.419502
Vicenza,45.571253,11.674475
Foggia,41.359613,15.270491
Taranto,40.702147,17.479702
Reggio Calabria,37.947173,15.431147
Trento,46.021425,10.981596
Arezzo,43.611206,11.727905
Bolzano,46.519391,11.238617
Verona,45.608542,10.79849
Novara,45.488671,8.88869
Bari,41.07865,17.073045
Novara,45.394238,8.635905
Modena,44.60892,10.629126
Palermo,38.27748,13.072308
Verona,45.438132,11.038012
Lecce,40.35183,18.148167
Potenza,40.523886,15.9546
Ravenna,44.305143,12.108522
Pisa,43.63853,10.144489
Imperia,43.797434,8.297499
Savona,44.176554,8.602417
Messina,37.910268,15.847901
Bolzano,46.519261,11.067197
Varese,45.887866,8.854438
Vicenza,45.808519,11.809846
Ancona,43.540535,13.676797
Arezzo,43.638259,11.858233
Bolzano,46.79825,11.615365
Taranto,40.730726,17.242608
Padova,45.434996,11.607671
Brindisi,40.573554,17.966777
Arezzo,43.545565,12.127683
Bari,41.054862,17.155434
Udine,46.361423,13.432743
Genoa,44.188426,8.888924
Brindisi,40.464518,18.134731
Trieste,45.766851,13.740179
Udine,46.364372,13.204707
Ancona,43.892982,13.219486
Verona,45.614113,10.78992
Foggia,41.426697,15.327682
Savona,44.604173,8.451889
Imperia,43.717883,8.182807
Savona,44.075137,8.672707
Savona,44.535396,8.519771
Mantova,45.056134,10.940777
Messina,38.357712,15.656409
Milano,45.338267,9.095746
Taranto,40.749208,17.215783
Vicenza,45.488457,11.281371
Catanzaro,38.865488,16.639698
La Spezia,44.213719,9.775864
Brindisi,40.349406,17.851966
Palermo,37.83725,13.513808
Mantova,45.431699,10.623443
Brindisi,40.610268,17.770397
Pordenone,45.743268,12.383254
Campobasso,41.420739,14.443264
Parma,44.81492,10.133066
Varese,45.789176,8.920231
Palermo,38.413808,13.448271
Cagliari,39.480058,8.91148
Milano,45.366517,9.106267
Palermo,38.321644,13.319293
Siena,43.491648,11.59211
Trapani,38.147967,12.355438
Potenza,40.402092,16.009578
Varese,45.619815,8.952707
Ancona,43.343295,13.377928
Milano,45.672774,9.389781
Milano,45.600633,9.396994
Foggia,41.35454,15.8193
Ancona,43.596954,13.788222
Savona,44.400695,8.60281
Campobasso,41.450341,14.956645
Padova,45.196432,11.74475
Cagliari,39.224245,8.893934
Messina,37.91141,15.834467
Perugia,43.055138,12.495343
Catania,37.624809,14.815737
Brindisi,40.448005,18.049767
Bolzano,46.561549,11.097984
La Spezia,44.080096,9.850074
Palermo,38.029621,13.626092
Perugia,43.247142,12.245613
Perugia,43.000065,12.395617
Novara,45.606809,8.410087
Siena,43.308719,11.427351
Genoa,44.543437,9.215267
Catanzaro,38.798234,16.363507
Catanzaro,38.625327,16.45595
Potenza,40.35345,15.529359
Modena,44.807284,10.791548
Pordenone,45.717283,12.390137
Arezzo,43.350803,11.763497
Treviso,45.918231,12.445825
Modena,44.610165,11.01365
Cagliari,39.34055,9.150647
Treviso,45.92306,12.220718
Parma,44.514847,10.229211
Foggia,41.63815,15.467054
Taranto,40.689123,17.152752
Siena,43.393333,11.523664
Trieste,45.928377,14.061935
Catanzaro,38.630982,16.88138
Catania,37.387675,14.809379
Trapani,37.853764,12.717826
Messina,38.276247,15.597206
Potenza,40.687758,15.637754
Pavia,44.956419,9.307619
Novara,45.157944,8.734348
Ancona,43.522722,13.704931
Venezia,45.278847,12.07239
Catanzaro,39.133084,16.776129
Terni,42.770506,12.637991
Lecce,40.23141,18.326418
Trento,46.007859,11.11609
Ravenna,44.609681,12.476703
Foggia,41.756688,15.437081
Campobasso,41.5886,14.439641
Catania,37.632591,14.902658
Padova,45.118856,11.813376
Taranto,40.752457,17.325158
Trieste,45.905889,13.946971
Ravenna,44.649846,12.109312
Messina,38.005643,15.42948
Verona,45.161474,11.044738
Novara,45.522124,8.500875
Udine,46.116561,13.451736
Bari,41.35152,17.148688
Siena,43.532091,11.457716
La Spezia,44.400147,9.58749
Napoli,41.110512,14.259815
Terni,42.503095,12.558209
Cagliari,39.469718,8.931371
Napoli,40.842241,14.280752
Venezia,45.508334,12.371547
Catanzaro,38.781746,16.295236
Napoli,40.755565,14.134267
Cagliari,39.263943,8.88883
La Spezia,43.805212,9.927504
Imperia,44.022327,7.836938
Bologna,44.657025,11.201842
Ravenna,44.576711,11.96679
Ravenna,44.231501,12.147838
Foggia,41.69839,15.591862
Treviso,45.39611,12.05759
Novara,45.339856,8.637314
Foggia,41.733715,15.690778
Lucca,43.762772,10.706796
Terni,42.484108,12.80646
Novara,45.65204,8.723419
Cremona,45.209431,10.252121
Palermo,38.414115,13.192562
Mantova,45.055634,10.796423
Cremona,44.98277,10.138706
Bari,41.361267,16.863155
Trapani,37.824773,12.566516
Torino,44.976985,7.691031
Cremona,45.264668,10.02411
Trieste,45.888965,13.530189
Terni,42.541615,12.353193
Parma,44.878879,10.19992
Ravenna,44.267248,12.234357
Vicenza,45.417739,11.548889
Treviso,45.620001,12.122762
Pavia,44.895041,9.306913
Mantova,45.417557,10.557044
Reggio Calabria,38.291623,15.679807
Arezzo,43.51082,11.90495
Bolzano,46.327592,11.36596
Arezzo,43.340148,12.166744
Milano,45.486702,9.096896
Catanzaro,38.930504,16.59154
Treviso,45.789494,12.118866
Ravenna,44.213083,12.479722
Pordenone,45.96614,12.831591
Imperia,43.604483,7.936174
Brindisi,40.66815,17.865584
Bari,41.272531,17.004044
Padova,45.67241,11.726256
Novara,45.610856,8.451213
Bari,41.139976,16.807628
Reggio Calabria,38.190862,15.717093
Siena,43.111053,11.079935
Pavia,45.424557,9.364908
Palermo,38.039028,13.183402
Cagliari,39.166654,9.068987
Messina,38.327409,15.353636
Napoli,40.614091,13.972253
Modena,44.705692,11.014256
Reggio Calabria,38.36503,15.924347
Reggio Calabria,38.276195,15.614936
Catania,37.731438,14.846625
Potenza,40.816112,15.553307
Napoli,40.856862,14.219799
Trieste,45.409965,13.972858
Venezia,45.514493,12.572818
Trapani,38.083208,12.689902
Pavia,45.149635,9.388737
Pavia,45.397176,8.918529
Vicenza,45.735217,11.729719
Catania,37.45003,14.829808
Pordenone,45.910584,12.522276
Firenze,43.479583,10.98291
Napoli,40.769222,14.472136
Genoa,44.577037,8.998293
Savona,44.541397,8.225175
Varese,45.677513,8.727048
Taranto,40.494619,17.362473
Catanzaro,38.981796,16.549505
Venezia,45.311045,12.363023
Novara,45.374611,8.47027
Lecce,40.379548,18.070245
Savona,44.011896,8.506526
Novara,45.698318,8.563769
Cremona,45.371039,10.290744
Treviso,45.838333,12.127764
Verona,45.311116,10.922578
Mantova,45.143314,10.930556
Bolzano,46.476814,11.518795
Trento,45.941353,10.850986
Padova,45.137949,12.064093
Foggia,41.366876,15.748742
Ancona,43.89328,13.510743
Lucca,44.007517,10.322003
Modena,44.792949,10.7473
Imperia,44.118554,7.906681
Ancona,43.765088,13.362825
Ancona,43.356508,13.730454
Pavia,45.308809,9.268207
Potenza,40.457515,15.949966
Novara,45.708196,8.579454
Imperia,43.742711,8.100415
Palermo,38.153294,13.279657
Savona,44.250099,8.313061
Verona,45.574704,11.109186
Messina,38.047527,15.343878
Potenza,40.749395,15.842858
Padova,45.508593,11.833578
Trieste,45.612388,13.643736
Ravenna,44.336334,12.068025
Messina,38.4339,15.793857
Lecce,40.305841,18.000568
Lecce,40.193118,17.995057
Bari,41.368053,17.07012
Potenza,40.798176,15.953691
Campobasso,41.606545,14.835852
Varese,45.535339,8.700302
Catania,37.688021,15.050693
Vicenza,45.39,11.273628
Perugia,43.267652,12.592992
Padova,45.534095,12.062373
Venezia,45.398354,12.419652
Taranto,40.307003,17.099615
Padova,45.120714,11.675762
Bologna,44.710238,11.478183
Siena,43.396681,11.538437
Terni,42.593384,12.659339
La Spezia,44.178605,9.893554
Brindisi,40.914491,17.804506
Venezia,45.194111,12.164303
Messina,38.25658,15.674408
Ravenna,44.613199,12.115282
Campobasso,41.751537,14.638032
Udine,46.19504,13.243988
Pordenone,45.816619,12.790212
Perugia,42.976756,12.443751
Potenza,40.645974,15.875786
Cremona,44.953279,9.972143
Messina,37.961834,15.673164
Savona,44.439738,8.394606
Bolzano,46.414512,11.598918
Catania,37.337173,15.339325
Ancona,43.470675,13.587843
Trento,46.124887,11.038854
Catania,37.628066,15.257455
Bologna,44.737159,11.466948
Torino,44.853258,7.864308
Verona,45.635774,11.206585
Bari,41.20917,16.572224
Terni,42.834933,12.421955
Arezzo,43.368358,12.056474
Pordenone,45.99341,12.512587
Genoa,44.200386,8.868332
Trento,45.93483,11.041126
Perugia,43.361785,12.19511
Pavia,45.138398,9.118309
Mantova,45.086964,10.574262
Mantova,44.928542,10.717847
Cagliari,39.300765,9.364077
Venezia,45.713011,12.310013
Campobasso,41.301626,14.615944
Venezia,45.703344,12.606011
Novara,45.445398,8.411823
La Spezia,44.024094,9.892011
Bologna,44.448668,11.189762
Bolzano,46.373648,11.61476
Palermo,37.894455,13.432225
Pordenone,46.023155,12.926336
Ancona,43.320776,13.401456
Catanzaro,39.048714,16.570067
Lucca,44.066217,10.217498
Perugia,42.921756,12.217732
Terni,42.861873,12.888739
Lucca,43.670488,10.414411
Reggio Calabria,38.348042,15.83373
Novara,45.734179,8.686417
Brindisi,40.398429,17.926292
Cagliari,39.068126,9.294207
Milano,45.20717,8.914759
Mantova,45.373683,10.81715
Modena,44.482882,10.967866
Varese,45.695214,8.965578
Padova,45.26704,11.919732
Modena,44.374553,10.786599
Venezia,45.447713,12.488826
Lucca,44.135714,10.317938
Trieste,45.81271,13.63757
Udine,45.850792,13.090186
Pavia,45.075576,9.339997
Terni,42.840234,12.347165
Varese,45.98416,8.569106
Trapani,38.206994,12.466383
Brindisi,40.719223,18.060538
Cremona,45.10233,10.321375
Pavia,45.203365,8.951732
Pavia,44.995475,9.431249
Reggio Calabria,37.866175,15.673271
Pavia,44.900063,9.193551
Vicenza,45.314331,11.621873
Treviso,45.727532,12.369794
Cagliari,39.315215,8.975871
Lecce,40.505127,18.037803
Savona,44.27497,8.646639
Palermo,38.138472,13.461469
Imperia,44.029445,7.930581
Parma,44.934552,10.147093
Genoa,44.488711,8.807724
Firenze,43.635379,11.287134
Milano,45.717941,8.958706
Padova,45.314184,11.716048
Reggio Calabria,37.850925,15.949746
Terni,42.85004,12.412913
Bologna,44.461836,11.084401
Trento,46.133496,10.986942
Taranto,40.645518,17.44314
Trieste,45.372949,13.596035
Mantova,44.975245,11.037745
Catanzaro,39.021316,16.717666
Bolzano,46.218999,11.249859
Genoa,44.287671,9.20556
Treviso,45.963484,12.232669
Perugia,43.271353,12.19512
Vicenza,45.700408,11.302277
Udine,46.246012,13.24073
Genoa,44.574391,8.995385
Perugia,43.232274,12.121562
Arezzo,43.459577,11.634438
Catanzaro,39.164392,16.743195
Modena,44.888604,11.09232
Lecce,40.282483,18.090481
Cagliari,39.230315,9.000037
Lecce,40.199793,18.407268
Arezzo,43.396662,11.987341
Pisa,43.452665,10.288497
Ravenna,44.376762,12.220094
Lecce,40.327745,18.396328
Genoa,44.574052,8.958621
Verona,45.71676,10.986388
Firenze,43.796586,11.36747
Taranto,40.489669,17.406353
Milano,45.70949,9.43254
La Spezia,44.093453,9.579139
Savona,44.593249,8.534809
Foggia,41.48634,15.67657
Savona,44.365234,8.335812
Ancona,43.621342,13.28088
Pavia,45.413006,9.456584
Treviso,45.458417,12.116491
Foggia,41.323002,15.50283
Lecce,40.596166,18.464781
Mantova,45.005874,11.047034
Arezzo,43.203858,12.158662
Trento,46.104786,11.202356
Trieste,45.388635,13.934907
Imperia,43.817998,7.907921
Udine,45.923543,13.009224
Firenze,43.676338,11.119419
Mantova,45.12969,10.652579
Trapani,37.757247,12.745716
Parma,44.944681,10.578593
Messina,38.490144,15.346362
Potenza,40.758021,16.067199
Pisa,43.463801,10.551745
Genoa,44.228606,9.027476
Trapani,38.269172,12.753168
Pisa,43.424721,10.615661
Cremona,45.02274,10.063357
Messina,37.975076,15.63651
Milano,45.463663,9.45863
Potenza,40.747329,15.735794
Modena,44.39981,10.781516
La Spezia,44.25349,10.103896
Treviso,45.615314,12.474954
Trento,46.029405,11.257706
La Spezia,43.971218,9.821428
Modena,44.616379,11.073333
Ravenna,44.256493,12.329299
Torino,45.014762,7.502036
Udine,46.219899,13.339405
Perugia,43.096001,12.4963
Messina,38.049263,15.501606
Ravenna,44.141189,12.38306
Catanzaro,39.059693,16.290462
Firenze,43.947426,11.468922
Pavia,45.030083,9.375121
Terni,42.515067,12.629689
Milano,45.187429,9.133823
Napoli,40.950789,14.277834
Campobasso,41.729153,14.750355
Siena,43.581892,11.376154
Cagliari,39.273335,9.381676
Brindisi,40.564398,18.122758
Ancona,43.591222,13.673772
Reggio Calabria,38.267694,15.819643
Catanzaro,38.807001,16.876171
Trento,46.223427,10.8824
Taranto,40.27067,17.47366
Brindisi,40.358395,17.921777
Potenza,40.829782,16.022844
Milano,45.639051,9.110751
Mantova,45.112359,10.815291
Padova,45.540555,11.61271
Trento,45.918304,11.329949
Bolzano,46.264552,11.561456
Savona,44.350111,8.534679
Lecce,40.56707,18.22259
Lecce,40.346455,18.460458
La Spezia,44.263533,9.939356
Savona,44.03865,8.340925
Vicenza,45.414154,11.250676
Vicenza,45.794983,11.648779
Udine,45.825328,13.517538
Milano,45.380655,9.379116
Taranto,40.66831,17.363251
Bologna,44.533054,11.338341
Modena,44.740044,11.212927
Padova,45.39638,11.939206
Trapani,38.030162,12.729274
Palermo,38.236666,13.186373
Padova,45.490926,11.866962
Pavia,44.934162,9.072536
Genoa,44.642649,8.934003
Vicenza,45.439098,11.284057
Pordenone,45.860422,12.660777
Bolzano,46.746744,11.10051
Messina,38.428706,15.45876
Pordenone,45.762058,12.463952
Pavia,45.071039,8.870265
Bologna,44.707361,11.047001
Arezzo,43.68733,11.98256
Catanzaro,38.825463,16.419685
Lucca,43.760994,10.799454
Mantova,45.194466,10.724459
Parma,44.868827,10.142048
Bologna,44.716996,11.235967
Trieste,45.621382,13.720726
Brindisi,40.719015,18.041039
Catania,37.718988,15.059757
Bolzano,46.418182,11.321059
Trieste,45.402049,14.030223
Bologna,44.264455,11.634438
Bari,40.836663,16.880237
Firenze,43.732915,11.33393
Messina,38.486228,15.698075
Campobasso,41.379862,14.887054
Ravenna,44.417361,12.036876
Treviso,45.758352,12.268179
Genoa,44.145994,8.73543
Trapani,37.820664,12.756187
Arezzo,43.294583,11.593649
